"year4","sampledate","month","daynum","tot_precip","avg_air_temp","max_air_temp","time_max_air_temp","min_air_temp","time_min_air_temp","avg_rel_hum","max_rel_hum","time_max_rel_hum","min_rel_hum","time_min_rel_hum","avg_vapor_pres","avg_vapor_pres_deficit","peak_wind_speed_5sec","time_peak_wind_speed_5s","avg_wind_speed","resultant_wind_speed","resultant_wind_direction","std_dev_wind_direction","avg_par","max_wind_speed_1min","time_max_wind_speed_1min","direction_peak_wind","avg_dewpoint_temp","max_dewpoint_temp","time_max_dewpoint_temp","min_dewpoint_temp","time_min_dewpoint_temp","avg_sol_rad","avg_longwave_rad","avg_shortwave_rad","min_battery","flag_tot_precip","flag_avg_air_temp","flag_max_air_temp","flag_time_max_air_temp","flag_min_air_temp","flag_time_min_air_temp","flag_avg_rel_hum","flag_max_rel_hum","flag_time_max_rel_hum","flag_min_rel_hum","flag_time_min_rel_hum","flag_avg_vapor_pres","flag_avg_vapor_pres_deficit","flag_peak_wind_speed_5sec","flag_time_peak_wind_speed_5s","flag_avg_wind_speed","flag_resultant_wind_speed","flag_resultant_wind_direction","flag_std_dev_wind_direction","flag_avg_par","flag_max_wind_speed_1min","flag_time_max_wind_speed_1min","flag_direction_peak_wind","flag_avg_dewpoint_temp","flag_max_dewpoint_temp","flag_time_max_dewpoint_temp","flag_min_dewpoint_temp","flag_time_min_dewpoint_temp","flag_avg_sol_rad","flag_avg_longwave_rad","flag_avg_shortwave_rad","flag_min_battery"
1993,"1993-07-19",7,200,0.000,21.870,25.810,1200,14.490,2400,58.450,75.400,716,39.750,1548,1.982,1.285,11.790,1440,2.895,2.425,331.100,32.650,455.283,8.370,1159,294.700,11.070,,,7.960,2400,289.000,376.400,277.500,12.210,"J","GA8","GA8","GA8","GA8","GA8","E","E",,"E",,"E","E",,,,,,,"F",,,,"A8GE","D","D","E",,,,,
1993,"1993-07-20",7,201,0.000,16.530,22.360,1251,10.780,2119,58.880,75.800,2247,43.010,1400,1.083,0.837,11.350,1051,2.594,2.306,4.522,27.000,444.440,7.160,1051,357.400,8.140,10.620,2323,6.022,355,283.400,332.300,274.600,12.210,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-07-21",7,202,0.000,18.120,24.650,1412,8.000,2339,55.940,77.200,442,31.940,1726,1.120,1.040,8.430,1015,1.644,1.412,63.310,30.430,538.197,5.051,1159,11.640,8.370,19.010,604,3.554,2339,329.900,332.400,318.600,12.200,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-07-22",7,203,0.000,18.010,25.790,1420,7.780,441,52.490,76.900,441,22.590,1141,1.021,1.150,8.080,1243,2.229,1.864,183.800,32.770,494.614,6.308,1309,215.700,7.210,12.850,557,0.931,1141,310.100,340.600,301.100,12.200,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-07-23",7,204,0.000,17.600,21.820,1641,11.730,302,52.200,69.190,311,32.260,1506,1.037,0.998,8.850,1657,2.867,2.732,186.300,17.580,185.919,6.461,1708,182.400,7.500,9.690,2358,3.868,1506,124.600,386.500,118.200,12.200,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-07-24",7,205,0.000,20.890,25.950,1407,17.090,503,52.750,62.740,515,27.210,1631,1.282,1.221,9.710,2146,3.509,3.425,177.700,12.550,238.431,6.988,2348,178.200,10.610,13.680,1909,3.830,1631,152.800,415.200,145.700,12.200,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-07-25",7,206,,20.970,25.570,1700,19.090,2153,62.410,71.100,811,48.070,1608,2.164,1.236,12.910,514,4.668,3.654,221.900,37.750,170.824,8.020,1725,278.000,12.890,,,10.670,1957,108.200,406.600,102.700,12.200,"D","GA12","GA12","GA12","GA12","GA12","E","E",,"E",,"E","E",,,,,,,"F",,,,"A12GE","D","D","E",,,,,
1993,"1993-07-26",7,207,,20.200,23.710,1512,18.510,2336,61.710,67.280,458,51.890,1616,1.459,0.914,12.430,700,3.885,3.616,308.200,21.300,151.584,9.570,700,284.100,12.610,14.450,1431,11.730,2124,97.300,403.200,92.100,12.200,"D",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-07-27",7,208,,24.570,27.110,1400,17.840,103,59.560,73.900,349,38.670,1520,1.824,1.258,7.240,2320,1.925,1.463,215.500,39.680,345.581,5.405,1451,231.500,13.730,,,11.680,1413,221.600,402.700,215.100,12.200,"D","GA10","GA10","GA10",,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"A10GE","D","D","E",,,,,
1993,"1993-07-28",7,209,8.343,19.620,20.960,700,18.130,2353,66.970,73.900,220,58.320,1251,1.793,0.853,11.500,1340,3.239,2.703,310.400,32.930,287.967,8.970,1257,295.800,12.850,,,11.500,1007,185.700,395.100,177.700,12.190,"J","GA6","GA6","GA6","GA6","GA6","E","E",,"E",,"E","E",,,,,,,"F",,,,"A6GE","D","D","E",,,,,
1993,"1993-07-29",7,210,2.699,18.030,21.620,1532,12.600,2035,61.940,74.400,2302,43.810,1424,1.269,0.811,12.940,1419,3.563,3.420,26.500,16.220,404.259,8.550,904,39.610,10.430,14.130,2359,7.090,1844,261.600,366.500,249.500,12.190,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-07-30",7,211,0.265,20.330,26.280,1601,14.280,127,58.530,75.600,441,35.700,1614,1.352,1.084,6.151,908,1.242,0.866,358.500,44.580,478.031,4.534,1523,320.700,11.380,18.190,600,9.070,1841,305.000,354.500,294.800,12.180,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-07-31",7,212,0.603,20.420,22.180,1100,15.400,138,63.270,73.800,206,47.920,1107,1.656,0.951,11.020,1229,1.706,1.077,251.400,49.180,112.465,7.510,1225,287.400,11.910,,,9.530,1107,69.800,384.500,67.400,12.180,"J","GA9","GA9","GA9","GA9","GA9","E","E",,"E",,"E","E",,,,,,,"F",,,,"A9GE","D","D","E",,,,,
1993,"1993-08-01",8,213,0.159,20.810,24.720,1300,14.150,2305,50.010,70.800,643,25.280,1505,1.465,1.391,13.580,1313,2.962,2.817,314.100,17.880,444.015,9.160,1427,292.400,6.860,,,2.019,1544,279.900,370.100,268.200,12.180,"J","GA7","GA7","GA7","GA7","GA7","E","E",,"E",,"E","E",,,,,,,"F",,,,"A7GE","D","D","E",,,,,
1993,"1993-08-02",8,214,0.000,15.540,19.190,1328,12.860,2113,60.640,73.800,2358,23.800,1328,1.062,0.711,9.290,410,2.486,2.281,324.100,23.280,252.781,5.929,1924,332.300,7.840,11.530,2310,-1.964,1328,165.300,356.600,156.800,12.160,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-08-03",8,215,0.402,12.530,16.470,1000,9.140,2351,71.100,77.200,728,61.940,952,1.246,0.490,9.350,1513,1.982,1.657,358.200,32.790,188.045,6.297,1012,287.300,7.030,,,4.307,2351,122.000,349.600,115.400,12.170,"J","GA8","GA8","GA8","GA8","GA8","E","E",,"E",,"E","E",,,,,,,"F",,,,"A8GE","D","D","E",,,,,
1993,"1993-08-04",8,216,5.532,13.930,19.880,1600,8.390,142,56.010,75.600,508,24.080,1604,0.849,0.779,8.540,943,1.568,1.242,342.100,36.950,395.117,5.293,1335,303.300,4.467,12.280,600,-1.477,1604,264.700,316.900,247.400,12.170,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-08-05",8,217,7.239,15.400,21.180,1145,9.120,10,65.090,74.500,2357,18.380,1154,1.124,0.645,7.760,1231,1.296,0.630,271.800,58.070,199.419,5.256,1146,265.600,8.430,14.100,2221,-4.702,1154,128.800,353.100,123.200,12.170,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-08-06",8,218,1.905,15.400,17.500,1700,11.630,2030,67.720,78.500,836,48.080,1248,1.352,0.628,7.950,1428,2.016,1.867,49.370,22.040,198.675,6.044,1428,68.960,8.120,,,5.884,1218,129.100,352.500,120.700,12.160,"J","GA9","GA9","GA9","GA9","GA9","E","E",,"E",,"E","E",,,,,,,"F",,,,"A9GE","D","D","E",,,,,
1993,"1993-08-07",8,219,0.000,18.450,22.580,1500,12.680,2254,56.600,80.800,816,15.030,1507,1.150,0.981,6.042,1405,0.999,0.554,233.200,54.100,393.416,4.280,1417,267.900,5.080,,,-6.335,1544,242.800,343.400,233.700,12.160,"J","GA8","GA8","GA8","GA8","GA8","E","E",,"E",,"E","E",,,,,,,"F",,,,"A8GE","D","D","E",,,,,
1993,"1993-08-08",8,220,0.000,18.780,23.720,1416,13.540,439,55.570,72.800,432,18.920,1416,1.181,1.021,8.960,2330,2.800,2.641,229.100,19.270,356.955,6.532,1449,230.200,9.370,14.440,623,-1.311,1416,232.300,357.200,222.900,12.160,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-08-09",8,221,,20.090,23.460,1700,16.750,100,58.550,69.320,809,44.470,1548,1.610,1.110,13.780,620,3.533,3.177,239.700,25.710,140.103,10.270,619,188.800,11.070,,,7.390,226,91.100,397.700,85.700,12.160,"D","GA7","GA7","GA7","GA7","GA7","E","E",,"E",,"E","E",,,,,,,"F",,,,"A7GE","D","D","E",,,,,
1993,"1993-08-10",8,222,,25.380,29.020,1600,19.210,2112,45.840,73.800,726,12.110,1538,1.452,1.829,6.990,1250,1.191,1.003,348.900,32.190,467.826,5.508,1250,29.120,4.240,,,-3.383,1620,291.600,380.600,286.200,12.160,"D","GA10","GA10","GA10","GA10","GA10","E","E",,"E",,"E","E",,,,,,,"F",,,,"A10GE","D","D","E",,,,,
1993,"1993-08-11",8,223,0.000,,,,,,44.760,72.800,534,11.080,1627,1.448,1.965,4.654,1030,0.955,0.288,199.000,67.670,488.342,3.444,1031,175.400,,,,,,287.800,381.100,283.700,12.160,"J","D","D","D","D","D","E","E",,"E",,"E","E",,,,,,,"F",,,,"D","D","D","D","D",,,,
1993,"1993-08-12",8,224,0.000,,,,,,49.660,72.700,2359,14.920,1330,1.556,1.590,13.640,1621,1.488,0.563,219.500,63.850,268.408,9.820,1622,329.500,,,,,,176.300,395.600,169.800,12.170,"J","D","D","D","D","D","E","E",,"E",,"E","E",,,,,,,"F",,,,"D","D","D","D","D",,,,
1993,"1993-08-13",8,225,0.000,,,,,,61.470,75.400,436,39.340,1700,2.106,1.160,6.794,517,2.036,1.822,71.300,26.220,146.694,5.619,536,71.900,,,,,,94.400,398.500,89.300,12.160,"J","D","D","D","D","D","E","E",,"E",,"E","E",,,,,,,"F",,,,"D","D","D","D","D",,,,
1993,"1993-08-14",8,226,0.000,,,,,,58.030,68.330,410,39.300,1133,1.645,1.165,5.833,1709,1.679,1.276,196.600,39.680,163.915,4.479,2313,200.100,,,,,,103.500,391.100,99.600,12.150,"J","D","D","D","D","D","E","E",,"E",,"E","E",,,,,,,"F",,,,"D","D","D","D","D",,,,
1993,"1993-08-15",8,227,2.815,,,,,,51.510,66.790,2359,15.300,1538,2.115,1.812,6.771,330,1.636,0.626,230.500,63.660,264.262,4.669,339,206.000,,,,,,160.300,404.100,156.700,12.150,"J","D","D","D","D","D","E","E",,"E",,"E","E",,,,,,,"F",,,,"D","D","D","D","D",,,,
1993,"1993-08-16",8,228,0.741,,,,,,59.390,77.600,930,29.990,1557,2.359,1.456,5.709,1724,1.337,1.077,16.490,35.700,257.033,4.322,1706,46.050,,,,,,159.600,393.000,156.600,12.150,"J","D","D","D","D","D","E","E",,"E",,"E","E",,,,,,,"F",,,,"D","D","D","D","D",,,,
1993,"1993-08-17",8,229,0.000,,,,,,58.020,71.900,841,20.160,1705,2.372,1.569,5.678,1501,1.270,0.435,162.800,65.660,278.825,4.429,1352,286.200,,,,,,173.700,393.300,169.400,12.150,"J","D","D","D","D","D","E","E",,"E",,"E","E",,,,,,,"F",,,,"D","D","D","D","D",,,,
1993,"1993-08-18",8,230,0.000,,,,,,57.730,67.160,723,39.700,1516,2.198,1.475,9.830,1110,2.330,2.197,226.500,19.330,162.852,7.780,1110,211.300,,,,,,101.600,396.200,99.100,12.150,"J","D","D","D","D","D","E","E",,"E",,"E","E",,,,,,,"F",,,,"D","D","D","D","D",,,,
1993,"1993-08-19",8,231,0.000,22.510,27.180,1500,14.560,2400,46.170,67.720,747,12.070,1544,1.847,1.854,11.490,1925,2.278,1.827,325.500,36.020,358.763,8.210,1925,43.870,4.980,,,-5.549,1758,223.100,390.000,215.900,12.150,"J","GA8","GA8","GA8","GA8","GA8","E","E",,"E",,"E","E",,,,,,,"F",,,,"A8GE","D","D","E",,,,,
1993,"1993-08-20",8,232,0.000,16.310,19.950,436,9.310,2331,58.430,69.490,2359,31.510,1459,1.080,0.799,8.960,1118,2.806,2.610,49.200,21.380,224.399,6.587,902,65.910,7.990,13.390,436,2.254,1459,146.600,354.000,139.600,9.260,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-08-21",8,233,0.000,16.800,22.690,1600,8.080,406,53.530,78.100,821,18.590,1751,1.069,1.024,5.740,1555,1.197,0.811,267.900,46.010,402.133,4.473,851,255.100,4.760,,,-6.262,947,253.800,339.000,246.800,11.000,"J","GA5","GA5","GA5","GA5","GA5","E","E",,"E",,"E","E",,,,,,,"F",,,,"A8GE","D","D","E",,,,,
1993,"1993-08-22",8,234,0.000,21.140,23.990,1300,16.950,710,48.720,68.050,49,19.070,1408,1.311,1.343,9.570,1306,3.192,2.980,210.700,20.890,294.026,7.570,1256,220.700,7.430,,,-2.223,1408,187.200,390.500,180.300,10.720,"J","GA7","GA7","GA7","GA7","GA7","E","E",,"E",,"E","E",,,,,,,"F",,,,"A7GE","D","D","E",,,,,
1993,"1993-08-23",8,235,0.402,22.430,26.400,1400,18.320,2239,51.980,67.570,802,27.880,1532,2.295,1.803,11.510,1421,3.417,3.093,247.100,24.970,203.990,7.500,1310,209.300,9.810,,,5.556,1536,130.800,402.500,124.700,10.500,"J","GA9","GA9","GA9","GA9","GA9","E","E",,"E",,"E","E",,,,,,,"F",,,,"A9GE","D","D","E",,,,,
1993,"1993-08-24",8,236,0.106,22.240,27.720,1512,17.660,2328,48.340,64.300,2400,15.770,1612,1.247,1.480,8.530,1046,2.359,2.138,308.100,24.800,338.459,6.767,1044,313.900,9.940,13.210,2121,-1.460,1734,213.400,386.100,207.100,9.620,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-08-25",8,237,0.000,24.520,30.870,1320,17.380,48,46.360,66.770,518,10.920,1537,1.370,1.797,7.920,1444,1.555,1.281,243.800,33.990,424.137,5.648,1516,227.600,11.090,23.360,616,-3.639,1520,267.700,380.700,261.400,8.470,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-08-26",8,238,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"J","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
1993,"1993-08-27",8,239,7.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"J","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
1993,"1993-08-28",8,240,2.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"J","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
1993,"1993-08-29",8,241,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"J","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
1993,"1993-08-30",8,242,16.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"J","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
1993,"1993-08-31",8,243,4.233,12.290,18.340,1601,6.882,2347,45.520,65.980,2400,15.990,1758,0.608,0.874,7.140,1622,1.200,0.983,331.900,34.440,236.943,4.833,1622,307.600,-0.220,2.890,1600,-9.370,1843,140.800,286.400,138.200,12.660,"J","A14 ","A14 ","A14 ","A14 ","A14 ","A14E","A14E","A14 ","A14E","A14 ","A14E","A14E","A14 ","A14 ","A14 ","A14 ","A14 ","A14 ","A14F","A14 ","A14 ","A14 ","A14GE","A14GE","A14GE","A14GE","A14GE","A14 ","A14 ","A14 ","A14 "
1993,"1993-09-01",9,244,0.000,13.890,21.040,1500,6.097,336,45.880,68.240,637,15.620,1816,0.691,0.973,11.920,1543,2.449,2.250,247.500,23.100,419.991,8.270,1543,217.900,1.333,8.100,739,-7.630,1912,262.400,313.400,251.600,12.640,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-02",9,245,2.413,16.420,22.490,1648,12.730,113,51.990,63.970,1227,25.180,1757,0.969,0.924,9.000,352,2.780,1.955,261.300,44.110,128.942,6.604,707,228.000,6.236,13.330,1230,0.347,1813,84.500,360.600,79.300,12.620,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-03",9,246,2.244,14.350,18.870,1513,8.480,2318,47.950,66.790,2351,16.120,1518,0.758,0.896,6.864,202,2.078,1.445,5.329,44.730,329.424,4.821,1719,321.500,2.139,9.200,42,-8.220,1811,208.700,337.300,200.700,12.540,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-04",9,247,1.027,13.000,18.600,1416,8.610,2047,50.760,67.730,151,22.640,1641,0.742,0.774,11.600,1105,2.767,1.625,321.900,52.030,219.191,7.370,1528,40.470,2.406,8.150,252,-6.768,1809,140.100,332.300,134.400,12.600,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-05",9,248,0.159,8.620,15.040,1627,2.152,506,50.710,67.360,640,16.720,1648,0.543,0.604,8.520,950,1.429,0.941,31.120,47.360,317.624,5.895,951,52.140,-1.794,2.287,732,-11.060,1732,191.100,287.800,186.100,12.570,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-06",9,249,0.000,10.790,17.500,1241,3.801,1,46.260,67.200,2357,15.540,1653,0.554,0.789,9.180,1611,1.829,1.519,323.900,33.350,353.554,6.363,1610,288.100,-1.883,3.490,1322,-10.360,1900,220.000,300.900,211.900,12.560,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-07",9,250,0.000,11.010,19.130,1342,5.447,410,57.400,69.420,602,17.370,1204,0.730,0.617,11.130,1423,1.512,1.010,293.800,46.670,287.223,8.160,1423,323.200,2.295,7.160,757,-8.420,1419,180.100,317.700,173.600,12.560,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-08",9,251,12.441,14.930,17.980,1400,9.740,31,51.420,74.600,1039,16.450,1440,0.913,0.868,9.830,1644,2.448,2.137,254.300,28.880,279.569,7.010,2220,234.700,-0.970,,,-7.870,1526,180.300,345.200,170.400,12.550,"J","GA10","GA10","GA10","GA10","GA10","E","E",,"E",,"E","E",,,,,,,"F",,,,"A10GE","D","D","E",,,,,
1993,"1993-09-09",9,252,8.703,12.150,16.550,1159,6.961,2400,52.500,60.290,222,25.930,1348,0.742,0.687,15.370,1910,3.995,2.699,329.100,46.140,198.356,9.190,1708,2.044,2.574,5.349,805,-4.061,1641,124.300,341.900,118.100,12.540,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-10",9,253,3.101,7.470,13.090,1603,2.764,2317,46.010,65.770,2346,17.440,1707,0.456,0.593,12.750,1021,2.999,2.802,3.634,20.720,319.113,7.910,907,355.800,-4.383,-0.669,404,-13.050,1913,202.200,288.400,193.900,12.540,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-11",9,254,4.794,9.940,17.340,1338,3.282,635,48.410,66.540,658,15.990,1307,0.566,0.688,11.520,1458,3.065,2.778,230.800,24.780,219.084,8.130,1459,230.000,-1.665,4.521,1750,-9.720,1459,137.000,328.000,131.200,12.530,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-12",9,255,1.164,17.500,24.480,1519,11.050,241,46.890,62.310,721,25.470,1449,0.921,1.156,12.480,1757,3.952,3.826,218.900,14.450,311.246,9.130,1549,221.600,5.543,14.200,2321,2.292,219,192.100,356.500,185.000,12.510,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-13",9,256,18.701,,,,,,60.510,65.600,2308,52.430,809,2.046,1.307,19.630,910,1.984,1.262,226.700,48.870,46.442,12.380,910,256.800,,,,,,27.670,391.400,24.970,12.510,"J","D","D","D","D","D","E","E",,"E",,"E","E",,,,,,,"F",,,,"D","D","D","D","D",,,,
1993,"1993-09-14",9,257,13.970,10.280,31.910,32,5.357,2330,61.330,69.520,318,50.290,1142,0.867,0.510,9.910,1204,3.794,3.666,38.700,14.850,119.800,7.260,1224,34.540,3.141,24.790,32,-2.318,1317,75.400,338.100,70.400,12.510,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-15",9,258,0.664,8.200,14.290,1543,3.849,555,48.270,65.890,658,17.350,1547,0.495,0.616,5.871,1209,1.782,0.768,108.100,61.090,371.093,4.683,1210,129.900,-3.103,0.631,703,-11.200,1140,215.800,296.900,208.700,12.490,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-16",9,259,0.000,8.420,12.920,712,3.848,401,54.720,68.660,444,41.160,1414,0.603,0.511,11.240,1041,2.806,2.633,245.100,20.130,126.391,8.300,1436,231.600,-0.380,7.080,713,-3.023,2059,86.000,317.300,79.800,12.490,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-17",9,260,0.000,10.540,15.810,1228,5.483,2333,47.300,66.900,2400,18.860,1427,0.585,0.704,6.003,1229,1.422,0.888,314.300,49.620,173.694,4.433,1229,321.000,-0.732,2.527,2400,-8.500,1317,108.500,337.000,104.100,12.480,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-18",9,261,0.000,9.150,16.710,1353,3.359,2225,47.490,70.300,747,15.990,1559,0.496,0.716,9.940,1236,1.551,1.201,11.860,38.470,356.637,6.682,1236,40.340,-3.565,8.520,838,-11.250,1824,212.600,285.400,206.600,12.490,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-19",9,262,2.413,8.710,15.020,1344,2.170,717,37.690,65.270,1,16.280,1351,0.384,0.777,6.763,1355,2.299,2.191,177.600,17.510,316.349,5.289,1355,174.900,-6.812,-0.539,325,-13.820,930,185.200,298.600,178.600,12.480,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-20",9,263,8.678,9.290,12.130,1832,5.158,126,56.640,62.350,428,44.470,1356,0.667,0.515,8.980,1225,3.378,3.273,160.300,14.320,56.637,7.010,1126,169.200,1.059,5.108,1824,-3.695,35,35.290,347.500,32.020,12.430,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-21",9,264,2.117,12.700,14.350,830,11.090,1,54.050,66.380,554,40.470,1351,0.795,0.673,9.000,2228,1.844,1.302,221.000,43.920,66.990,5.298,2154,259.400,3.459,7.960,834,0.019,1354,43.700,360.600,40.310,12.470,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-22",9,265,1.275,13.140,19.890,1514,6.520,2400,51.820,62.590,1420,26.650,1728,0.799,0.731,11.250,2236,3.267,1.827,264.700,53.770,86.847,7.030,2236,5.902,3.262,12.500,1515,-7.590,2056,50.940,345.100,47.900,12.460,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-23",9,266,0.674,8.290,15.400,1507,2.508,2359,43.570,64.520,2217,16.880,1155,0.452,0.683,9.460,8,2.452,2.095,350.500,30.910,345.794,6.040,1416,295.600,-4.369,-0.232,1227,-11.860,1756,203.400,276.800,196.600,12.450,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-24",9,267,0.106,8.200,17.760,1418,-0.533,315,48.830,67.130,612,17.210,1727,0.506,0.671,9.060,1155,1.788,1.540,288.600,30.170,348.345,6.670,1448,265.200,-2.860,1.928,1235,-11.550,1750,210.700,276.000,204.100,12.460,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-25",9,268,0.000,9.640,16.900,1309,2.248,445,53.450,69.600,606,17.160,1547,0.610,0.650,4.203,1239,0.899,0.247,190.500,68.990,262.880,3.328,1109,184.100,-0.275,6.238,746,-9.480,1614,153.300,294.700,149.900,12.460,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-26",9,269,2.212,8.950,18.720,842,3.827,155,60.480,71.400,656,30.060,1113,0.693,0.482,9.130,2112,1.884,1.367,324.600,42.450,142.336,6.293,2110,2.734,1.406,12.980,842,-2.984,1144,85.000,317.800,81.000,12.450,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-27",9,270,2.995,4.404,9.070,1356,2.838,2109,56.280,66.200,2222,22.170,1548,0.465,0.375,8.260,717,2.556,2.420,353.400,18.630,147.757,6.251,1607,300.600,-3.881,-1.368,1,-13.440,1559,97.900,306.200,91.800,12.450,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-28",9,271,0.836,4.026,7.150,1453,0.937,2152,60.470,66.640,605,38.460,1456,0.491,0.326,9.580,1117,2.165,2.084,16.400,15.700,152.859,6.135,1117,42.690,-2.996,-1.284,659,-6.205,1455,93.300,301.200,86.900,12.440,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
1993,"1993-09-29",9,272,4.603,1.875,6.587,1056,-3.955,2317,58.610,68.300,513,21.560,1230,0.408,0.304,10.340,1246,1.870,1.643,15.170,28.240,189.639,7.920,1246,46.520,-5.776,-1.095,637,-14.480,1246,123.900,269.200,115.700,12.440,"J",,,,,,"E","E",,"E",,"E","E",,,,,,,"F",,,,"E","E",,"E",,,,,
